|500|6.12|7.45|
|505|5.77|7.47|
|510|5.45|7.5|
|515|5.15|7.53|
|520|4.87|7.55|
|525|4.6|7.58|
|530|4.35|7.61|
|535|4.11|7.64|
|540|3.89|7.67|
|545|3.69|7.7|
|550|3.49|7.73|
|555|3.31|7.76|
|560|3.13|7.79|
|565|2.97|7.82|
|570|2.82|7.85|
|575|2.67|7.88|
|580|2.54|7.92|
|585|2.41|7.95|
|590|2.29|7.98|
|595|2.17|8.01|
|600|2.06|8.05|
|605|1.96|8.08|
|610|1.86|8.11|
|615|1.77|8.14|
|620|1.69|8.18|
|625|1.6|8.21|
|630|1.53|8.25|
|635|1.45|8.28|
|640|1.39|8.31|
|645|1.32|8.35|
|650|1.26|8.38|
|655|1.2|8.42|
|660|1.14|8.45|
|665|1.09|8.49|
|670|1.04|8.52|
|675|0.992|8.56|
|680|0.946|8.59|
|685|0.903|8.63|
|690|0.862|8.67|
|695|0.824|8.7|
|700|0.787|8.74|
|705|0.752|8.77|
|710|0.718|8.81|
|715|0.686|8.84|
|720|0.656|8.88|
|725|0.627|8.91|
|730|0.6|8.95|
|735|0.574|8.98|
|740|0.549|9.02|
|745|0.525|9.06|
|750|0.503|9.09|
|755|0.481|9.13|
|760|0.461|9.16|
|765|0.441|9.2|
|770|0.423|9.24|
|775|0.405|9.27|
|780|0.388|9.31|
|785|0.372|9.35|
|790|0.357|9.39|
|795|0.342|9.42|
|800|0.328|9.46|
|805|0.314|9.5|
|810|0.302|9.54|
|815|0.289|9.58|
|820|0.278|9.62|
|825|0.266|9.66|
|830|0.256|9.7|
|835|0.245|9.74|
|840|0.236|9.78|
|845|0.226|9.82|
|850|0.217|9.86|
|855|0.209|9.9|
|860|0.201|9.94|
|865|0.193|9.98|
|870|0.185|10.02|
|875|0.178|10.06|
|880|0.171|10.1|
|885|0.164|10.14|
|890|0.158|10.18|
|895|0.152|10.22|
|900|0.146|10.26|
|905|0.141|10.3|
|910|0.135|10.34|
|915|0.13|10.38|
|920|0.125|10.42|
|925|0.121|10.47|
|930|0.116|10.51|
|935|0.112|10.55|
|940|0.108|10.59|
|945|0.104|10.63|
|950|0.0997|10.67|
|955|0.096|10.71|
|960|0.0925|10.76|
|965|0.0891|10.8|
|970|0.0858|10.84|
|975|0.0827|10.88|
|980|0.0797|10.93|
|985|0.0768|10.97|
|990|0.074|11.01|
|995|0.0713|11.06|
|1000|0.0688|11.1|
|1005|0.0663|11.14|
|1010|0.0639|11.19|
|1015|0.0616|11.23|
|1020|0.0594|11.28|
|1025|0.0573|11.32|
